# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-21 02:47:56 EDT       (nadww01)
#
# US Geological Survey groundwater levels
#
# Data for the following 14 site(s) are contained in this file
#    USGS 175708066163000 PIEZOMETER ERMITANO CENTRAL, SALINAS, PR 
#    USGS 175711066143600 PIEZOMETER JBNERR EAST 1 SALINAS, PR 
#    USGS 175711066143601 PIEZOMETER JBNERR EAST 2 SALINAS, PR 
#    USGS 175721066151400 PIEZOMETER JBNERR WEST 1 SALINAS, PR 
#    USGS 175721066151401 PIEZOMETER JBNERR WEST 2 SALINAS, PR 
#    USGS 175735066151800 PIEZOMETER C RASA, SALINAS, PR 
#    USGS 175748066160400 SAL 1 WELL, SALINAS, PR 
#    USGS 175833066145800 PIEZOMETER A RASA, SALINAS, PR 
#    USGS 175848066170700 PIEZOMETER RASA G SALINAS, PR 
#    USGS 175910066155500 PIEZOMETER RASA D, SALINAS, PR 
#    USGS 175921066144500 LAN 2 WELL, SALINAS, PR 
#    USGS 175933066161800 AMA 2 WELL, SALINAS, PR 
#    USGS 175947066130601 PIEZOMETER AGUIRRE HW 5B, SALINAS, PR 
#    USGS 180104066152300 PIEZOMETER RM 10, SALINAS, PR 
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
# lev_dt_acy_cd Water-level date-time accuracy
# lev_acy_cd    Water-level accuracy
# lev_src_cd    Source of measurement
# lev_meth_cd   Method of measurement
# lev_age_cd    Water-level approval status
#
# Referenced agency codes (lev_agency_cd) included in this output:
#
#     ""         Not determined
#     USGS       U.S. Geological Survey
#
# Referenced site type codes (site_tp_cd) included in this output:
#
#     GW         Well
#     GW-MW      Multiple wells
#     GW-TH      Test hole
#
# Referenced water-level site status codes (lev_status_cd) included in this output:
#
#     ""         The reported water-level measurement represents a static level
#     A          Water level was affected by atmospheric pressure.
#     B          Water level was affected by tide stage.
#     D          Site was dry (no water level was recorded).
#     P          Site was being pumped.
#     R          Site had been pumped recently.
#     S          Nearby site that taps the same aquifer was being pumped.
#     T          Nearby site that taps the same aquifer had been pumped recently.
#     X          Water level was affected by stage in nearby surface-water site.
#     Z          Other conditions existed that would affect the measured water level (explain in remarks).
#
# Referenced water-level date-time accuracy codes (lev_dt_acy_cd) included in this output:
#
#     D          Date is accurate to the Day
#     M          Date is accurate to the Month
#     m          Date is accurate to the Minute
#
# Referenced water-level accuracy codes (lev_acy_cd) included in this output:
#
#     ""         Not determined
#     0          Water level accuracy to nearest foot
#     1          Water level accuracy to nearest tenth of a foot
#     2          Water level accuracy to nearest hundredth of a foot
#
# Referenced source of measurement codes (lev_src_cd) included in this output:
#
#     R          Reported by person other than the owner, driller, or another government agency.
#     S          Measured by personnel of reporting agency.
#     U          Source is unknown.
#
# Referenced method of measurement codes (lev_meth_cd) included in this output:
#
#     A          Airline measurement.
#     F          Transducer.
#     R          Reported, method not known.
#     S          Steel-tape measurement.
#     T          Electric-tape measurement.
#     U           Unknown method.
#
# Referenced water-level approval-status codes (lev_age_cd) included in this output:
#
#     A          Approved for publication -- Processing and review completed.
#     P          Provisional data subject to revision.
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd	lev_dt_acy_cd	lev_acy_cd	lev_src_cd	lev_meth_cd	lev_age_cd
USGS	175833066145800	GW-TH	1997-06-11	11:50	AST	63.07				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1997-07-09	10:30	AST	63.92				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1997-08-12	12:32	AST	65.12				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1997-09-09	11:17	AST	66.05				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1997-10-24	12:40	AST	65.85				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1997-11-06	10:00	AST	65.75				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1997-12-05	10:35	AST	65.61				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1998-01-21	11:10	AST	62.14				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1998-02-10	11:28	AST	61.51				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1998-03-09	12:37	AST	60.87				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1998-04-18	12:20	AST	60.32				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1998-06-02	10:31	AST	61.17				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1998-07-22	10:22	AST	62.35				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1998-09-11	10:54	AST	61.72				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1998-11-18	13:04	AST	43.02				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1999-01-20	08:34	AST	36.75				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1999-03-08	12:20	AST	38.26				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1999-06-14	07:45	AST	46.79				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1999-07-15			49.42				USGS	D	2	S	S	A
USGS	175833066145800	GW-TH	1999-08-17	08:05	AST	52.13				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1999-09-16	07:12	AST	53.67				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1999-10-25	07:38	AST	52.02				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1999-11-22	07:58	AST	46.60				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1999-12-14	07:20	AST	41.37				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2000-01-25	08:29	AST	41.42				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2000-02-16	06:58	AST	42.86				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2000-03-21	06:51	AST	45.44				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2000-04-18	06:52	AST	47.73				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2000-05-12	10:03	AST	49.70				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2000-06-15	06:42	AST	51.23				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2000-06-19	08:19	AST	51.37				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2000-08-18	06:30	AST	55.22				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2000-10-04	13:45	AST	53.06				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2000-10-04	13:47	AST	53.09			Z	USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2001-01-23	07:13	AST	52.97				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2001-02-20	07:21	AST	54.35				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2001-03-15	06:49	AST	55.94				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2001-04-19	06:46	AST	57.76				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2001-05-14	07:38	AST	58.32				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2001-06-14	06:31	AST	58.97			Z	USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2001-07-19	06:41	AST	60.05			Z	USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2001-08-27	07:44	AST	60.22				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2001-09-19	07:06	AST	57.77				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2001-10-11	06:57	AST	57.85				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2001-11-15	07:01	AST	59.15				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2001-12-13	07:10	AST	60.38				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2002-01-10	07:14	AST	60.80				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2002-02-13	06:41	AST	61.33				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2002-03-14	13:22	AST	62.30				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2002-04-22	14:00	AST	63.00				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2002-08-07	14:40	AST	63.68				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2002-09-19	10:02	AST	64.97				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2002-11-06	14:22	AST	66.00				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2002-12-11	11:53	AST	67.00				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2003-02-04	14:45	AST	68.36				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2003-04-02	14:21	AST	69.11			Z	USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2003-06-11	13:58	AST	67.51				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2003-08-04	12:42	AST	67.49				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2003-10-27	14:21	AST	66.81				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2003-12-03	11:34	AST	55.42				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2004-02-09	09:43	AST	48.76				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2004-03-02	14:49	AST	49.05				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2004-04-20	12:36	AST	51.43				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2004-05-03	15:15	AST	52.15				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2004-07-07	13:14	AST	54.21				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2004-08-26	13:05	AST	55.37				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2004-10-13	14:39	AST	53.23				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2004-10-15	12:18	AST	53.20				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2004-12-01	12:54	AST	52.07				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2005-02-25	09:25	AST	55.10				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2005-04-04	13:30	AST	57.06				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2005-06-22	10:40	AST	58.22				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2005-07-05	09:12	AST	58.40				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2005-08-02	14:06	AST	58.27				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2005-10-17	13:19	AST	54.33				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2005-11-28	13:27	AST	44.17				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2005-12-01	13:10	AST	44.06				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2006-02-16	14:20	AST	47.23				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2006-04-19	12:45	AST	50.07				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2006-06-26	13:12	AST	51.95				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2006-08-21	15:25	AST	51.70				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2006-10-17	13:32	AST	49.16				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2006-11-16	13:05	AST	48.81				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2006-12-11	12:50	AST	50.14				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2007-01-11	12:10	AST	52.75				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2007-02-06	13:54	AST	55.11				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2007-03-19	10:40	AST	57.71				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2007-04-03	12:02	AST	58.27				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2007-05-09	10:47	AST	58.70				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2007-06-11	12:22	AST	59.37				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2007-07-09	10:51	AST	59.47				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2007-10-11	14:43	AST	61.52				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2007-11-13	13:26	AST	53.81				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2007-12-05	13:23	AST	49.97				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2008-01-08	11:37	AST	48.27				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2008-02-06	12:17	AST	48.77				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2008-03-07	11:56	AST	50.17				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2008-04-03	12:42	AST	52.40				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2008-05-14	15:12	AST	55.26				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2008-07-02	13:17	AST	56.97				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2008-08-25	13:11	AST	59.55			S	USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2008-10-30	10:56	AST	39.73			S	USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2008-12-17	11:56	AST	38.94			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2009-01-23	11:49	AST	44.46			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2009-02-10	10:49	AST	45.90			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2009-03-10	10:15	AST	48.02			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2009-04-15	09:30	AST	50.89			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2009-05-18	12:27	AST	52.51			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2009-07-14	14:20	AST	54.46				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2009-08-27	12:24	AST	55.84				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2009-09-23	13:52	AST	56.88				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2009-10-09	10:36	AST	57.61				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2009-11-23	11:35	AST	57.84				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2009-12-17	10:19	AST	58.56				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2010-01-27	08:56	AST	58.07				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2010-02-26	12:07	AST	59.28				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2010-03-25	10:51	AST	59.85			T	USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2010-05-25	13:21	AST	60.59			T	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2010-08-02	13:20	AST	53.23			T	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2010-09-30	14:06	AST	49.84			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2010-10-21	14:39	AST	43.72			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2010-11-02	12:53	AST	42.00			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2010-12-27	14:52	AST	37.02			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2011-01-13	15:31	AST	38.86			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2011-03-30	11:10	AST	45.73			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2011-04-27	12:54	AST	47.54			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2011-05-23	12:38	AST	47.72			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2011-06-27	11:25	AST	45.84			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2011-07-14	12:00	AST	42.85			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2011-08-11	13:55	AST	40.14			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2011-09-07	13:57	AST	34.26			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2011-10-12	12:52	AST	33.00			S	USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2011-11-22	13:33	AST	34.80			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2011-12-03	13:38	AST	36.01			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2012-01-26	11:29	AST	41.30			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2012-02-28	11:17	AST	44.49			T	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2012-03-13	11:29	AST	45.81			T	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2012-04-27	11:51	AST	48.85			T	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2012-05-30	12:21	AST	50.07			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2012-06-14	14:31	AST	50.64			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2012-07-19	12:49	AST	52.19			T	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2012-08-16	12:22	AST	52.98			T	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2012-09-20	12:57	AST	53.07			T	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2012-10-31	13:34	AST	53.90			T	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2012-11-27	15:31	AST	54.30			T	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2013-02-01	14:42	AST	56.51			T	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2013-03-19	13:30	AST	58.02			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2013-04-05	12:19	AST	58.81			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2013-05-24	14:16	AST	59.41			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2013-06-17	12:22	AST	59.43			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2013-07-08	12:35	AST	59.60			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2013-08-07	12:30	AST	60.12			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2013-09-18	12:14	AST	60.34			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2013-11-25	15:30	AST	59.26			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2013-12-12	11:27	AST	59.22			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2014-03-13	12:52	AST	61.61			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2014-04-21	13:38	AST	62.69			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2014-06-10	14:38	AST	62.73			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2014-07-17	11:44	AST	64.06			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2014-08-04	15:47	AST	64.63			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2014-09-03	13:02	AST	65.47			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2014-10-15	14:27	AST	64.66			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2014-11-12	14:24	AST	64.80			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2014-12-18	16:08	AST	64.57			S	USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2015-01-20	12:10	AST	65.39				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2015-02-11	12:50	AST	65.93				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2015-03-12	12:04	AST	66.45				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2015-04-22	14:59	AST	67.38				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2015-05-13	13:00	AST	67.76				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2015-06-04	10:52	AST	68.04				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2015-07-07	10:44	AST	68.54				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2015-08-03	15:40	AST	68.92				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2015-09-02	15:28	AST	69.28				USGS	m	2	S	T	A
USGS	175833066145800	GW-TH	2015-09-24	12:25	AST	69.51				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2015-09-29	14:10	AST	69.57				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2015-10-09			69.64			S	USGS	D	2	S	T	P
USGS	175833066145800	GW-TH	2015-10-15	12:34	AST	69.69				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2015-10-26	12:07	AST	69.79				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2015-11-16	16:24	AST	69.00				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2015-12-14	11:49	AST	68.62				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2016-01-27	13:01	AST	67.27				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2016-02-23	14:36	AST	66.83				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2016-03-29	10:28	AST	66.46				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2016-04-28	14:23	AST	67.85				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2016-05-17	09:14	AST	68.29				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2016-06-14	13:23	AST	68.25				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2016-07-12	15:38	AST	68.06				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2016-08-26	14:00	AST	68.39				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2016-09-19	15:33	AST	68.92				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2016-10-13	15:57	AST	69.43				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2016-11-14	15:44	AST	68.15				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2016-11-29	12:23	AST	67.16				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2017-01-10	16:53	AST	64.92				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2017-02-14	11:56	AST	64.72				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2017-03-20	16:10	AST	65.16				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2017-04-19	14:15	AST	65.85				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2017-05-25	14:02	AST	64.78				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2017-06-05	13:50	AST	64.76				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2017-07-24	15:41	AST	65.42				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2017-08-07	12:02	AST	65.31				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2017-11-28	13:27	AST	42.78				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2018-02-12	11:48	AST	43.08				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2018-03-19	16:20	AST	44.90				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2018-04-19	11:36	AST	46.63				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2018-06-05	14:15	AST	49.83				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2018-07-11	15:19	AST	50.17				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2018-08-15	10:00	AST	51.43				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2018-09-27	12:31	AST	52.59				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2018-10-18	08:04	AST	53.28				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	2018-11-15	12:28	AST	53.29				USGS	m	2	S	S	P
USGS	175833066145800	GW-TH	2018-12-04	11:46	AST	54.08				USGS	m	2	S	S	P
USGS	175833066145800	GW-TH	2019-01-15	11:29	AST	55.18				USGS	m	2	S	S	P
USGS	175833066145800	GW-TH	2019-02-06	13:15	AST	56.4				USGS	m	1	S	S	P
USGS	175848066170700	GW	1986-03-17	14:20	AST	15.96				USGS	m	2	S	S	A
USGS	175848066170700	GW	1991-09-25	10:45	AST	27.51			Z	USGS	m	2	S	T	A
USGS	175848066170700	GW	1992-03-30	16:25	AST	28.87			Z	USGS	m	2	S	T	A
USGS	175848066170700	GW	1992-04-01	09:40	AST	28.93			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1992-07-21	16:05	AST	25.32			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1992-08-21	16:16	AST	25.27			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1992-09-17	07:06	AST	25.49			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1992-10-07	16:00	AST	24.82			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1992-11-18	08:47	AST	25.07			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1992-12-16	11:37	AST	24.89			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1993-01-21	11:37	AST	25.21			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1993-02-17	10:22	AST	25.93			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1993-03-08	13:43	AST	25.11			Z	USGS	m	2	S	T	A
USGS	175848066170700	GW	1993-04-20	13:50	AST	27.27			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1993-05-12	13:10	AST	27.36			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1993-06-17	13:18	AST	27.27			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1993-07-19	14:40	AST	27.07			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1993-08-27	08:20	AST	26.95			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1993-09-21	11:30	AST	27.13			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1993-10-21	11:31	AST	27.15			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1993-11-17	12:55	AST	27.46			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1993-12-17	09:23	AST	28.03			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1994-01-27	08:29	AST	28.33			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1994-02-10	08:02	AST	28.55			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1994-03-07	11:25	AST	28.91			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1994-04-26	11:37	AST	30.14			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1994-05-18	12:58	AST	30.60			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1994-06-14	10:34	AST	31.09			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1994-09-14	13:44	AST	32.99			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1994-10-05	12:50	AST	33.00			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1994-11-12	08:19	AST	31.77			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1994-12-16	11:47	AST	31.48			Z	USGS	m	2	S	S	A
